Cluster_size,Cluster_count,cell_type,growth_rate_H,growth_rate_I,growth_rate_C,seed,alpha,conditional_entropy,fractal_dimension
5.0,1.0,2.0,0.01,0.003,0.0001,4,2.0,16.545546222740157,2.041699039465356
6.0,1.0,2.0,0.01,0.003,0.0001,4,2.0,16.545546222740157,2.041699039465356
8.0,1.0,2.0,0.01,0.003,0.0001,4,2.0,16.545546222740157,2.041699039465356
17.0,1.0,2.0,0.01,0.003,0.0001,4,2.0,16.545546222740157,2.041699039465356
71.0,1.0,2.0,0.01,0.003,0.0001,4,2.0,16.545546222740157,2.041699039465356
76.0,1.0,2.0,0.01,0.003,0.0001,4,2.0,16.545546222740157,2.041699039465356
79.0,1.0,2.0,0.01,0.003,0.0001,4,2.0,16.545546222740157,2.041699039465356
155.0,1.0,2.0,0.01,0.003,0.0001,4,2.0,16.545546222740157,2.041699039465356
161.0,1.0,2.0,0.01,0.003,0.0001,4,2.0,16.545546222740157,2.041699039465356
164.0,1.0,2.0,0.01,0.003,0.0001,4,2.0,16.545546222740157,2.041699039465356
1.0,3.0,3.0,0.01,0.003,0.0001,4,2.0,16.545546222740157,2.041699039465356
1.0,61.0,1.0,0.01,0.003,0.0001,4,2.125,17.095649916492683,2.049041472113786
2.0,12.0,1.0,0.01,0.003,0.0001,4,2.125,17.095649916492683,2.049041472113786
3.0,3.0,1.0,0.01,0.003,0.0001,4,2.125,17.095649916492683,2.049041472113786
4.0,2.0,1.0,0.01,0.003,0.0001,4,2.125,17.095649916492683,2.049041472113786
5.0,1.0,1.0,0.01,0.003,0.0001,4,2.125,17.095649916492683,2.049041472113786
99.0,1.0,1.0,0.01,0.003,0.0001,4,2.125,17.095649916492683,2.049041472113786
2427.0,1.0,1.0,0.01,0.003,0.0001,4,2.125,17.095649916492683,2.049041472113786
1.0,54.0,2.0,0.01,0.003,0.0001,4,2.125,17.095649916492683,2.049041472113786
2.0,9.0,2.0,0.01,0.003,0.0001,4,2.125,17.095649916492683,2.049041472113786
4.0,1.0,2.0,0.01,0.003,0.0001,4,2.125,17.095649916492683,2.049041472113786
5.0,1.0,2.0,0.01,0.003,0.0001,4,2.125,17.095649916492683,2.049041472113786
6.0,1.0,2.0,0.01,0.003,0.0001,4,2.125,17.095649916492683,2.049041472113786
8.0,1.0,2.0,0.01,0.003,0.0001,4,2.125,17.095649916492683,2.049041472113786
9.0,1.0,2.0,0.01,0.003,0.0001,4,2.125,17.095649916492683,2.049041472113786
10.0,1.0,2.0,0.01,0.003,0.0001,4,2.125,17.095649916492683,2.049041472113786
13.0,1.0,2.0,0.01,0.003,0.0001,4,2.125,17.095649916492683,2.049041472113786
15.0,1.0,2.0,0.01,0.003,0.0001,4,2.125,17.095649916492683,2.049041472113786
72.0,1.0,2.0,0.01,0.003,0.0001,4,2.125,17.095649916492683,2.049041472113786
88.0,1.0,2.0,0.01,0.003,0.0001,4,2.125,17.095649916492683,2.049041472113786
95.0,1.0,2.0,0.01,0.003,0.0001,4,2.125,17.095649916492683,2.049041472113786
125.0,1.0,2.0,0.01,0.003,0.0001,4,2.125,17.095649916492683,2.049041472113786
128.0,1.0,2.0,0.01,0.003,0.0001,4,2.125,17.095649916492683,2.049041472113786
154.0,1.0,2.0,0.01,0.003,0.0001,4,2.125,17.095649916492683,2.049041472113786
1.0,3.0,3.0,0.01,0.003,0.0001,4,2.125,17.095649916492683,2.049041472113786
1.0,62.0,1.0,0.01,0.003,0.0001,4,2.25,18.096386503680748,2.0378647829676333
2.0,9.0,1.0,0.01,0.003,0.0001,4,2.25,18.096386503680748,2.0378647829676333
3.0,5.0,1.0,0.01,0.003,0.0001,4,2.25,18.096386503680748,2.0378647829676333
5.0,4.0,1.0,0.01,0.003,0.0001,4,2.25,18.096386503680748,2.0378647829676333
9.0,1.0,1.0,0.01,0.003,0.0001,4,2.25,18.096386503680748,2.0378647829676333
183.0,1.0,1.0,0.01,0.003,0.0001,4,2.25,18.096386503680748,2.0378647829676333
2350.0,1.0,1.0,0.01,0.003,0.0001,4,2.25,18.096386503680748,2.0378647829676333
1.0,67.0,2.0,0.01,0.003,0.0001,4,2.25,18.096386503680748,2.0378647829676333
2.0,5.0,2.0,0.01,0.003,0.0001,4,2.25,18.096386503680748,2.0378647829676333
3.0,2.0,2.0,0.01,0.003,0.0001,4,2.25,18.096386503680748,2.0378647829676333
6.0,2.0,2.0,0.01,0.003,0.0001,4,2.25,18.096386503680748,2.0378647829676333
8.0,1.0,2.0,0.01,0.003,0.0001,4,2.25,18.096386503680748,2.0378647829676333
10.0,2.0,2.0,0.01,0.003,0.0001,4,2.25,18.096386503680748,2.0378647829676333
11.0,1.0,2.0,0.01,0.003,0.0001,4,2.25,18.096386503680748,2.0378647829676333
16.0,1.0,2.0,0.01,0.003,0.0001,4,2.25,18.096386503680748,2.0378647829676333
17.0,1.0,2.0,0.01,0.003,0.0001,4,2.25,18.096386503680748,2.0378647829676333
53.0,1.0,2.0,0.01,0.003,0.0001,4,2.25,18.096386503680748,2.0378647829676333
91.0,2.0,2.0,0.01,0.003,0.0001,4,2.25,18.096386503680748,2.0378647829676333
102.0,1.0,2.0,0.01,0.003,0.0001,4,2.25,18.096386503680748,2.0378647829676333
130.0,1.0,2.0,0.01,0.003,0.0001,4,2.25,18.096386503680748,2.0378647829676333
170.0,1.0,2.0,0.01,0.003,0.0001,4,2.25,18.096386503680748,2.0378647829676333
1.0,3.0,3.0,0.01,0.003,0.0001,4,2.25,18.096386503680748,2.0378647829676333
1.0,77.0,1.0,0.01,0.003,0.0001,4,2.375,19.2108406934446,2.0233282898277136
2.0,14.0,1.0,0.01,0.003,0.0001,4,2.375,19.2108406934446,2.0233282898277136
3.0,3.0,1.0,0.01,0.003,0.0001,4,2.375,19.2108406934446,2.0233282898277136
4.0,3.0,1.0,0.01,0.003,0.0001,4,2.375,19.2108406934446,2.0233282898277136
5.0,3.0,1.0,0.01,0.003,0.0001,4,2.375,19.2108406934446,2.0233282898277136
17.0,1.0,1.0,0.01,0.003,0.0001,4,2.375,19.2108406934446,2.0233282898277136
32.0,1.0,1.0,0.01,0.003,0.0001,4,2.375,19.2108406934446,2.0233282898277136
213.0,1.0,1.0,0.01,0.003,0.0001,4,2.375,19.2108406934446,2.0233282898277136
2242.0,1.0,1.0,0.01,0.003,0.0001,4,2.375,19.2108406934446,2.0233282898277136
1.0,63.0,2.0,0.01,0.003,0.0001,4,2.375,19.2108406934446,2.0233282898277136
2.0,5.0,2.0,0.01,0.003,0.0001,4,2.375,19.2108406934446,2.0233282898277136
3.0,3.0,2.0,0.01,0.003,0.0001,4,2.375,19.2108406934446,2.0233282898277136
4.0,1.0,2.0,0.01,0.003,0.0001,4,2.375,19.2108406934446,2.0233282898277136
5.0,1.0,2.0,0.01,0.003,0.0001,4,2.375,19.2108406934446,2.0233282898277136
6.0,2.0,2.0,0.01,0.003,0.0001,4,2.375,19.2108406934446,2.0233282898277136
8.0,1.0,2.0,0.01,0.003,0.0001,4,2.375,19.2108406934446,2.0233282898277136
9.0,1.0,2.0,0.01,0.003,0.0001,4,2.375,19.2108406934446,2.0233282898277136
10.0,1.0,2.0,0.01,0.003,0.0001,4,2.375,19.2108406934446,2.0233282898277136
11.0,1.0,2.0,0.01,0.003,0.0001,4,2.375,19.2108406934446,2.0233282898277136
17.0,1.0,2.0,0.01,0.003,0.0001,4,2.375,19.2108406934446,2.0233282898277136
41.0,1.0,2.0,0.01,0.003,0.0001,4,2.375,19.2108406934446,2.0233282898277136
82.0,1.0,2.0,0.01,0.003,0.0001,4,2.375,19.2108406934446,2.0233282898277136
93.0,1.0,2.0,0.01,0.003,0.0001,4,2.375,19.2108406934446,2.0233282898277136
130.0,1.0,2.0,0.01,0.003,0.0001,4,2.375,19.2108406934446,2.0233282898277136
137.0,1.0,2.0,0.01,0.003,0.0001,4,2.375,19.2108406934446,2.0233282898277136
163.0,1.0,2.0,0.01,0.003,0.0001,4,2.375,19.2108406934446,2.0233282898277136
1.0,3.0,3.0,0.01,0.003,0.0001,4,2.375,19.2108406934446,2.0233282898277136
1.0,95.0,1.0,0.01,0.003,0.0001,4,2.5,20.411938554352176,2.0261390193221525
2.0,16.0,1.0,0.01,0.003,0.0001,4,2.5,20.411938554352176,2.0261390193221525
3.0,4.0,1.0,0.01,0.003,0.0001,4,2.5,20.411938554352176,2.0261390193221525
4.0,3.0,1.0,0.01,0.003,0.0001,4,2.5,20.411938554352176,2.0261390193221525
5.0,3.0,1.0,0.01,0.003,0.0001,4,2.5,20.411938554352176,2.0261390193221525
6.0,1.0,1.0,0.01,0.003,0.0001,4,2.5,20.411938554352176,2.0261390193221525
7.0,2.0,1.0,0.01,0.003,0.0001,4,2.5,20.411938554352176,2.0261390193221525
18.0,1.0,1.0,0.01,0.003,0.0001,4,2.5,20.411938554352176,2.0261390193221525
32.0,1.0,1.0,0.01,0.003,0.0001,4,2.5,20.411938554352176,2.0261390193221525
140.0,1.0,1.0,0.01,0.003,0.0001,4,2.5,20.411938554352176,2.0261390193221525
2248.0,1.0,1.0,0.01,0.003,0.0001,4,2.5,20.411938554352176,2.0261390193221525
1.0,79.0,2.0,0.01,0.003,0.0001,4,2.5,20.411938554352176,2.0261390193221525
2.0,10.0,2.0,0.01,0.003,0.0001,4,2.5,20.411938554352176,2.0261390193221525
3.0,2.0,2.0,0.01,0.003,0.0001,4,2.5,20.411938554352176,2.0261390193221525
4.0,1.0,2.0,0.01,0.003,0.0001,4,2.5,20.411938554352176,2.0261390193221525
5.0,2.0,2.0,0.01,0.003,0.0001,4,2.5,20.411938554352176,2.0261390193221525
6.0,3.0,2.0,0.01,0.003,0.0001,4,2.5,20.411938554352176,2.0261390193221525
8.0,1.0,2.0,0.01,0.003,0.0001,4,2.5,20.411938554352176,2.0261390193221525
11.0,2.0,2.0,0.01,0.003,0.0001,4,2.5,20.411938554352176,2.0261390193221525
22.0,1.0,2.0,0.01,0.003,0.0001,4,2.5,20.411938554352176,2.0261390193221525
45.0,1.0,2.0,0.01,0.003,0.0001,4,2.5,20.411938554352176,2.0261390193221525
68.0,1.0,2.0,0.01,0.003,0.0001,4,2.5,20.411938554352176,2.0261390193221525
83.0,1.0,2.0,0.01,0.003,0.0001,4,2.5,20.411938554352176,2.0261390193221525
94.0,1.0,2.0,0.01,0.003,0.0001,4,2.5,20.411938554352176,2.0261390193221525
140.0,1.0,2.0,0.01,0.003,0.0001,4,2.5,20.411938554352176,2.0261390193221525
185.0,1.0,2.0,0.01,0.003,0.0001,4,2.5,20.411938554352176,2.0261390193221525
1.0,3.0,3.0,0.01,0.003,0.0001,4,2.5,20.411938554352176,2.0261390193221525
1.0,105.0,1.0,0.01,0.003,0.0001,4,2.625,21.753679540232422,2.022358353465215
2.0,13.0,1.0,0.01,0.003,0.0001,4,2.625,21.753679540232422,2.022358353465215
3.0,5.0,1.0,0.01,0.003,0.0001,4,2.625,21.753679540232422,2.022358353465215
4.0,8.0,1.0,0.01,0.003,0.0001,4,2.625,21.753679540232422,2.022358353465215
5.0,5.0,1.0,0.01,0.003,0.0001,4,2.625,21.753679540232422,2.022358353465215
6.0,1.0,1.0,0.01,0.003,0.0001,4,2.625,21.753679540232422,2.022358353465215
7.0,1.0,1.0,0.01,0.003,0.0001,4,2.625,21.753679540232422,2.022358353465215
8.0,1.0,1.0,0.01,0.003,0.0001,4,2.625,21.753679540232422,2.022358353465215
9.0,1.0,1.0,0.01,0.003,0.0001,4,2.625,21.753679540232422,2.022358353465215
12.0,1.0,1.0,0.01,0.003,0.0001,4,2.625,21.753679540232422,2.022358353465215
18.0,1.0,1.0,0.01,0.003,0.0001,4,2.625,21.753679540232422,2.022358353465215
63.0,1.0,1.0,0.01,0.003,0.0001,4,2.625,21.753679540232422,2.022358353465215
129.0,1.0,1.0,0.01,0.003,0.0001,4,2.625,21.753679540232422,2.022358353465215
2174.0,1.0,1.0,0.01,0.003,0.0001,4,2.625,21.753679540232422,2.022358353465215
1.0,95.0,2.0,0.01,0.003,0.0001,4,2.625,21.753679540232422,2.022358353465215
2.0,9.0,2.0,0.01,0.003,0.0001,4,2.625,21.753679540232422,2.022358353465215
3.0,3.0,2.0,0.01,0.003,0.0001,4,2.625,21.753679540232422,2.022358353465215
4.0,1.0,2.0,0.01,0.003,0.0001,4,2.625,21.753679540232422,2.022358353465215
5.0,1.0,2.0,0.01,0.003,0.0001,4,2.625,21.753679540232422,2.022358353465215
6.0,2.0,2.0,0.01,0.003,0.0001,4,2.625,21.753679540232422,2.022358353465215
7.0,1.0,2.0,0.01,0.003,0.0001,4,2.625,21.753679540232422,2.022358353465215
8.0,3.0,2.0,0.01,0.003,0.0001,4,2.625,21.753679540232422,2.022358353465215
11.0,2.0,2.0,0.01,0.003,0.0001,4,2.625,21.753679540232422,2.022358353465215
21.0,1.0,2.0,0.01,0.003,0.0001,4,2.625,21.753679540232422,2.022358353465215
22.0,1.0,2.0,0.01,0.003,0.0001,4,2.625,21.753679540232422,2.022358353465215
42.0,1.0,2.0,0.01,0.003,0.0001,4,2.625,21.753679540232422,2.022358353465215
67.0,1.0,2.0,0.01,0.003,0.0001,4,2.625,21.753679540232422,2.022358353465215
84.0,1.0,2.0,0.01,0.003,0.0001,4,2.625,21.753679540232422,2.022358353465215
93.0,1.0,2.0,0.01,0.003,0.0001,4,2.625,21.753679540232422,2.022358353465215
100.0,1.0,2.0,0.01,0.003,0.0001,4,2.625,21.753679540232422,2.022358353465215
179.0,1.0,2.0,0.01,0.003,0.0001,4,2.625,21.753679540232422,2.022358353465215
1.0,3.0,3.0,0.01,0.003,0.0001,4,2.625,21.753679540232422,2.022358353465215
1.0,113.0,1.0,0.01,0.003,0.0001,4,2.75,22.990762198904648,2.017731497417501
2.0,23.0,1.0,0.01,0.003,0.0001,4,2.75,22.990762198904648,2.017731497417501
3.0,5.0,1.0,0.01,0.003,0.0001,4,2.75,22.990762198904648,2.017731497417501
4.0,6.0,1.0,0.01,0.003,0.0001,4,2.75,22.990762198904648,2.017731497417501
5.0,4.0,1.0,0.01,0.003,0.0001,4,2.75,22.990762198904648,2.017731497417501
6.0,1.0,1.0,0.01,0.003,0.0001,4,2.75,22.990762198904648,2.017731497417501
9.0,3.0,1.0,0.01,0.003,0.0001,4,2.75,22.990762198904648,2.017731497417501
50.0,1.0,1.0,0.01,0.003,0.0001,4,2.75,22.990762198904648,2.017731497417501
184.0,1.0,1.0,0.01,0.003,0.0001,4,2.75,22.990762198904648,2.017731497417501
2111.0,1.0,1.0,0.01,0.003,0.0001,4,2.75,22.990762198904648,2.017731497417501
1.0,108.0,2.0,0.01,0.003,0.0001,4,2.75,22.990762198904648,2.017731497417501
2.0,13.0,2.0,0.01,0.003,0.0001,4,2.75,22.990762198904648,2.017731497417501
3.0,3.0,2.0,0.01,0.003,0.0001,4,2.75,22.990762198904648,2.017731497417501
4.0,1.0,2.0,0.01,0.003,0.0001,4,2.75,22.990762198904648,2.017731497417501
5.0,1.0,2.0,0.01,0.003,0.0001,4,2.75,22.990762198904648,2.017731497417501
6.0,3.0,2.0,0.01,0.003,0.0001,4,2.75,22.990762198904648,2.017731497417501
7.0,1.0,2.0,0.01,0.003,0.0001,4,2.75,22.990762198904648,2.017731497417501
8.0,1.0,2.0,0.01,0.003,0.0001,4,2.75,22.990762198904648,2.017731497417501
9.0,1.0,2.0,0.01,0.003,0.0001,4,2.75,22.990762198904648,2.017731497417501
11.0,4.0,2.0,0.01,0.003,0.0001,4,2.75,22.990762198904648,2.017731497417501
21.0,1.0,2.0,0.01,0.003,0.0001,4,2.75,22.990762198904648,2.017731497417501
22.0,1.0,2.0,0.01,0.003,0.0001,4,2.75,22.990762198904648,2.017731497417501
31.0,1.0,2.0,0.01,0.003,0.0001,4,2.75,22.990762198904648,2.017731497417501
64.0,1.0,2.0,0.01,0.003,0.0001,4,2.75,22.990762198904648,2.017731497417501
77.0,1.0,2.0,0.01,0.003,0.0001,4,2.75,22.990762198904648,2.017731497417501
92.0,1.0,2.0,0.01,0.003,0.0001,4,2.75,22.990762198904648,2.017731497417501
94.0,1.0,2.0,0.01,0.003,0.0001,4,2.75,22.990762198904648,2.017731497417501
165.0,1.0,2.0,0.01,0.003,0.0001,4,2.75,22.990762198904648,2.017731497417501
1.0,3.0,3.0,0.01,0.003,0.0001,4,2.75,22.990762198904648,2.017731497417501
1.0,120.0,1.0,0.01,0.003,0.0001,4,2.875,23.784655099792435,2.0279833447633613
2.0,20.0,1.0,0.01,0.003,0.0001,4,2.875,23.784655099792435,2.0279833447633613
3.0,6.0,1.0,0.01,0.003,0.0001,4,2.875,23.784655099792435,2.0279833447633613
4.0,5.0,1.0,0.01,0.003,0.0001,4,2.875,23.784655099792435,2.0279833447633613
5.0,3.0,1.0,0.01,0.003,0.0001,4,2.875,23.784655099792435,2.0279833447633613
6.0,3.0,1.0,0.01,0.003,0.0001,4,2.875,23.784655099792435,2.0279833447633613
